id,type,links,attributes,relationships
377260,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/377260'},"{'default_sort': 3.936934924513622, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-377260', 'percent_complete': 0.9705882352941176, 'star_rating': 5.0, 'title': 'Essential and Effective', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""G2Crowd is an essential customer touchpoint in our audience's evaluation and buying process. It allows us to invite our customers to review/promote us online where others are looking, we can brand our page and we can capture contact information of those interested in a solution like ours. And when we need our account manager is there to help!""}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""There's nothing I can think of that I dislike, except we can't control the traffic to our page as we would increase that if we could.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'We have been able to increase credibility with our audience that we were already speaking with, and we have been able to generate awareness and start conversations with companies we were not yet speaking with. Hence, it helps us fill up the top of the funnel and speed up our sales cycle.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'aca975d5-2657-4491-8277-6b84142704e8', 'user_name': 'Jacco de Bruijn', 'user_image_url': 'https://media-exp1.licdn.com/dms/image/C4E03AQGAC4f2jEOKSQ/profile-displayphoto-shrink_100_100/0?e=1588204800&v=beta&t=B0BuBLgno2rEGk9k9DIiEjim8XlbfnAo2eqCE1LE1JQ', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-08-25T13:48:09.845-05:00', 'updated_at': '2018-03-26T12:09:42.157-05:00', 'moderated_at': '2018-03-27T00:24:48.282-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/377260/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/377260/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/377260/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/377260/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/377260/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/377260/answers'}}}"
378271,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/378271'},"{'default_sort': 3.789173098846809, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-378271', 'percent_complete': 0.9705882352941176, 'star_rating': 4.5, 'title': 'G2 Crowd is an easy platform for companies to use and customers to consume!', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""I'm an admin for two products for my company. As a marketer, this platform is easy to manage, edit widgets, and pull from for my own use (social media, website promotions, email, etc). The user interface is clean, easy to navigate, and a great tool for our sales reps to use.\r\n\r\nThe customer service and sale reps have helped us make this an successful marketing campaign. Giving us great ideas to push these reviews in multiple ways. And THEY reach out to our customers for the reviews! I love when vendors help with heavy lifting. ""}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Probably more brand recognition of the site. I think G2 Crowd has a lot of potential -- and the more recognition they get, the more people will see and trust our reviews!'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': ""3rd party reviews are great to help our serious customers when shopping for solutions to push them over the edge with our stellar reviews! We've used these reviews in multiple marketing campaigns, and our sales reps know that they can utilize their specific product pages to help customers learn more.""}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.', 'votes_up': 1, 'votes_down': 0, 'votes_total': 1, 'user_id': '10246aa4-d6f7-49f5-831f-10d1f851928e', 'user_name': 'Megan Cynaumon', 'user_image_url': 'https://media.licdn.com/dms/image/C5603AQHsagkqn9iYKw/profile-displayphoto-shrink_100_100/0?e=1562803200&v=beta&t=mGtWpy8JIskKTdbZ6R1kPT5Y1wffNqJLkKPo92auoJM', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-08-28T20:09:53.567-05:00', 'updated_at': '2017-08-28T20:09:53.602-05:00', 'moderated_at': '2017-08-29T10:20:30.015-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/378271/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/378271/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/378271/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/378271/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/378271/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/378271/answers'}}}"
380575,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/380575'},"{'default_sort': 3.5470927534446295, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-380575', 'percent_complete': 0.34285714285714286, 'star_rating': 4.5, 'title': 'Simple, convenient -- it works!', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""Makes it easy to generate more product reviews for our SaaS tool. It's very easy to setup and follows a logical process. Our tool is multi-language and this is easily supported with Advocately. ""}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Nothing really. While their team is still building out new features that will may eventually become ""core"" to their platform, it already does the basics of what we need and their team is very responsive when helping us with additional needs. '}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Generating more positive word of mouth marketing through software reviews.'}}, 'secondary_answers': {}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'c0873698-35fb-4fe1-89b0-9f3ca18b3e17', 'user_name': 'Erin McKeeby', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/212975/thumb_square_65dcf3d07e834522805afa2780b03bf3.jpeg', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-08-30T14:49:12.618-05:00', 'updated_at': '2017-08-30T14:49:12.698-05:00', 'moderated_at': '2017-08-31T10:19:26.034-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/380575/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/380575/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/380575/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/380575/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/380575/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/380575/answers'}}}"
380649,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/380649'},"{'default_sort': 3.792171297151892, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-380649', 'percent_complete': 0.9, 'star_rating': 5.0, 'title': 'G2Crowd is a great channel for lead generation and customer testimonial generation! ', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""The great custom on boarding by the account team has helped us set up a successful review campaign very fast.\r\n\r\nThis platform has added a new dimension to our demand gen and marketing programs. The unbiased review platform is a great tool for presenting our product to buyers in the research stage and educating them about our product.   \r\n\r\nIt's been a great way to gather customer feedback in a simple and trustworthy format, which makes it easier to share with new clients. Overall an amazing experience, and we have been thrilled to see how much our customers love the Falcon platform!\r\n\r\n""}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'There could be made improvements to the visitor and prospect reports so that those leads and stats could be leveraged better. \r\n\r\nAlso would be great if the Leader batches are updated more often to allow for profile reflection of rid changes. '}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': ' Working with G2Crowd has been a great way to generate more customer testimonials, but also to improve out lead gen and sales prospecting campaigns. '}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.', 'votes_up': 1, 'votes_down': 0, 'votes_total': 1, 'user_id': '0bffb401-7428-4361-8b0f-827f533308a1', 'user_name': 'Maria Toft', 'user_image_url': 'https://media-exp1.licdn.com/dms/image/C5603AQFizm1hBR6zLw/profile-displayphoto-shrink_100_100/0/1516962002296?e=1631750400&v=beta&t=D20ETp-uNXGr9foIM3Gltw4VibxHn-QhExGFaR7v0eI', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-08-30T15:58:03.743-05:00', 'updated_at': '2017-08-30T15:58:03.802-05:00', 'moderated_at': '2017-08-31T10:47:16.045-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/380649/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/380649/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/380649/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/380649/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/380649/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/380649/answers'}}}"
381519,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/381519'},"{'default_sort': 3.6720588870560125, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-381519', 'percent_complete': 0.9705882352941176, 'star_rating': 4.5, 'title': 'Great customer review platform for businesses', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'G2 Crowd is a great platform to help promote customer advocacy and gather reviews from users. As a profile admin, its easy to update our page, add features, and invite our customers to submit their reviews.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'There are sometimes some bugs on the admin side that prevent me from updating certain things right away, but those issues get addressed quickly by the G2 Crowd team.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'We use G2 Crowd for customer advocacy and as a place for potential customers to read honest reviews provided by our actual users across a variety of roles and industries. G2 Crowd helps us create credibility in the market by allowing our customers to provide feedback about our products, services, and our company as a whole.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 6.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 6.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'a2dc3409-8e0e-4956-881b-2a2e44b2454d', 'user_name': ""Melinda O'Neil"", 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/113566/thumb_square_1a67b414e1e369de34227c41b4c4132d.jpeg', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-08-31T14:40:29.365-05:00', 'updated_at': '2017-08-31T14:40:29.476-05:00', 'moderated_at': '2017-09-01T15:43:25.597-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/381519/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/381519/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/381519/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/381519/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/381519/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/381519/answers'}}}"
396580,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/396580'},"{'default_sort': 3.574516086344461, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-396580', 'percent_complete': 0.42857142857142855, 'star_rating': 5.0, 'title': 'Very happy with G2 Crowd', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Working with Tony Furnas was the absolute best, he was insightful and very supportive as we looked for ways to increase the quantity and quality of our reviews in order to improve our online reputation.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Nothing to report - Tony made everything a breeze.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Last year we set out to improve our online reputation on software comparison sites, in a little under a year we have improve our rating by an entire star and nearly tripled our review total. '}}, 'secondary_answers': {}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '9e4f3947-fb40-4bf6-94a8-0540f7035a74', 'user_name': 'Mallory Bowers', 'user_image_url': 'https://media.licdn.com/dms/image/C5603AQH2NwRp8wGB9g/profile-displayphoto-shrink_100_100/0?e=1544054400&v=beta&t=mly2UvwDO2JQXsHoY8jeRzumfKjsA7PISz2V-NZ3iQ4', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-09-26T10:57:42.897-05:00', 'updated_at': '2017-09-26T10:57:42.966-05:00', 'moderated_at': '2017-10-01T21:12:12.018-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/396580/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/396580/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/396580/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/396580/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/396580/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/396580/answers'}}}"
415865,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/415865'},"{'default_sort': 3.6894035697744196, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-415865', 'percent_complete': 0.7714285714285715, 'star_rating': 5.0, 'title': 'Go To Reference Site', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'I love how the reviews are filtered and how well customers are featured. The ability to do direct compares against competitors is also a plus to see exactly where we are. '}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""I'm not too keen on the reporting tools available at the moment. It's hard to get key word searches and sentiment analysis so we can be more responsive as a company. HOWEVER, G2Crowd's research team is awesome and they have confirmed that these features are coming on the roadmap.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': ""We've created powerful reference and marketing tools based on the data within G2 Crowd. The grids, annual reports, testimonial pages and compare reports are fantastic resources to draw on.""}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 6.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 6.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 6.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'd1452f25-75ef-4fa0-adb8-54c08c29d99d', 'user_name': 'Addy Burry', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/109452/thumb_square_74214fcd0a52b781429204db58521d79.jpeg', 'country_name': 'Canada', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-10-05T12:27:48.060-05:00', 'updated_at': '2017-10-05T12:27:48.097-05:00', 'moderated_at': '2017-10-09T08:34:24.812-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/415865/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/415865/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/415865/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/415865/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/415865/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/415865/answers'}}}"
419224,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/419224'},"{'default_sort': 3.3944173771915613, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-419224', 'percent_complete': 0.9117647058823529, 'star_rating': 4.5, 'title': 'Immediately delivered value to IPfolio', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Works like a parallel website, generating brand awareness and leads'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Nothing so far! You will need potentiall some expertise to hook up the advanced features and eg integrate with your CRM, but nothing too hard. '}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Expanding our reach to a different or cross cutting market of potential customers, directly competing with our competitors for reviews etc. '}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 5.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 5.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '55b609a2-9637-49fc-add8-8c40262d6115', 'user_name': 'Damian A. Durrant JD', 'user_image_url': 'https://media.licdn.com/mpr/mprx/0__by8vYSCvGLbJhO1__VPvpx1v6tnz_a1T8e0vjpGEiQboFJPfTuuRge2Ue-enkf0CkYYssaDo7bS', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-10-09T14:03:47.215-05:00', 'updated_at': '2017-10-09T14:03:47.260-05:00', 'moderated_at': '2017-10-12T17:51:21.055-05:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/419224/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/419224/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/419224/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/419224/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/419224/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/419224/answers'}}}"
455401,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/455401'},"{'default_sort': 3.232286852038182, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-455401', 'percent_complete': 0.5714285714285714, 'star_rating': 5.0, 'title': ""G2 Crowd's customer service reps are fantastic to work with"", 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Everyone is extremely helpful when it comes to any questions we may have. High response rate as well.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Not much to dislike about this product. '}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Integration with our marketing automation solution'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Financial Services', 'user_image_url': 'icons/anonymous-avatar-rorange.svg', 'country_name': None, 'regions': None, 'submitted_at': '2017-11-06T16:04:20.036-06:00', 'updated_at': '2017-11-06T16:04:20.074-06:00', 'moderated_at': '2017-11-07T05:40:35.512-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/455401/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/455401/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/455401/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/455401/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/455401/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/455401/answers'}}}"
457279,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/457279'},"{'default_sort': 3.498880865300299, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-457279', 'percent_complete': 0.5, 'star_rating': 5.0, 'title': 'Game Changer for CSM Teams and Sales', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'G2Crowd has been invaluable to help build our referral program, and to help support our Sales team in the past. Reviews are quick and easy to fill out, and help foster customer advocacy.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Nothing I dislike, just the more data we can get to help support competitor comparisons, the better.\r\n'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Supporting our sales team during the prospect research/comparison phase. The feature to compare our company with competitor companies has also been hugely beneficial.  '}}, 'secondary_answers': {}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '86f85ebc-f1df-4378-a514-b9cad22b98d8', 'user_name': 'Brenna Zenaty', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/402313/thumb_square_633c52369a4c207dc6ceaafa3e49a06c.jpeg', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2017-11-07T15:21:37.279-06:00', 'updated_at': '2017-11-07T15:21:37.304-06:00', 'moderated_at': '2017-11-28T10:18:25.329-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/457279/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/457279/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/457279/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/457279/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/457279/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/457279/answers'}}}"
457954,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/457954'},"{'default_sort': 3.500029284197029, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-457954', 'percent_complete': 0.8787878787878788, 'star_rating': 5.0, 'title': 'Simple set-up with fast results', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Advocately has heavily increased our online  customer reviews through  friendly effective campaigning. The set up was so simple,  their  integration specialist had us live after having had 1 call together.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'So far we have been using Advocately for a few months and we have no complaints.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'We now have regular reviews being submitted about our product. And most importantly Advocately ensures that we do not ask the same person to review us twice.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '8c86fce5-7fb1-4343-9c2d-c944fa3a4712', 'user_name': 'Robert Smith', 'user_image_url': 'https://media.licdn.com/mpr/mprx/0_16qUEdjWQbz-HQuhFVH4oDg7nkZBMe2_kfdgsBj7ckvcHkT78udZaTpoFHMcHQ22cfdgofgoNtztoMpf8S5qg-jWitz-oMKhKS5qa12fntJtoM7IlZe0yFr_zWdOUf3wLnMNHHuhiLkRWj8u7cjV-z', 'country_name': 'Switzerland', 'regions': ['EMEA', 'Europe'], 'submitted_at': '2017-11-08T08:08:18.573-06:00', 'updated_at': '2017-11-08T08:08:18.642-06:00', 'moderated_at': '2017-11-08T09:21:38.526-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'unanswered', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/457954/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/457954/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/457954/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/457954/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/457954/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/457954/answers'}}}"
